country,year,suicides_no,population,suicides/100k,latitude,longitude
Switzerland,2002,1446,6942010,20.829702060354276,46.818188,8.227512
Switzerland,2003,1269,6969293,18.20844668175093,46.818188,8.227512
Switzerland,2004,1284,7023166,18.2823530014811,46.818188,8.227512
Switzerland,2005,1299,7071991,18.368236045549267,46.818188,8.227512
Switzerland,2006,1309,7118477,18.38876490013243,46.818188,8.227512
Switzerland,2007,1360,7183595,18.932024981920613,46.818188,8.227512
Switzerland,2008,1314,7274875,18.062166016598223,46.818188,8.227512
Switzerland,2009,1105,7364558,15.004294894547643,46.818188,8.227512
Switzerland,2010,1006,7439147,13.523055801962242,46.818188,8.227512
Switzerland,2011,1034,7518040,13.753584710908694,46.818188,8.227512
Switzerland,2012,1038,7595591,13.66582271214972,46.818188,8.227512
Switzerland,2013,1071,7681318,13.942919691646669,46.818188,8.227512
Switzerland,2014,1032,7809621,13.214469690654642,46.818188,8.227512
Switzerland,2015,1073,7892502,13.59518185741353,46.818188,8.227512
Thailand,1985,2982,46303443,6.440125845501382,15.870032,100.992541
Thailand,1986,2798,47331465,5.911500943399914,15.870032,100.992541
Thailand,1987,3035,48376410,6.273718946899946,15.870032,100.992541
Thailand,1990,3753,51228668,7.325976150697496,15.870032,100.992541
Thailand,1991,3559,51947693,6.851122339542585,15.870032,100.992541
Thailand,1992,3550,52570440,6.752844374138775,15.870032,100.992541
Thailand,1994,2307,52691000,4.378356835133135,15.870032,100.992541
Thailand,1995,4245,54366057,7.808180755135506,15.870032,100.992541
Thailand,1996,4443,55070703,8.067810574344765,15.870032,100.992541
Thailand,1997,4150,55859088,7.429408800945694,15.870032,100.992541
Thailand,1998,4963,56691783,8.754355106453435,15.870032,100.992541
Thailand,1999,5276,57507860,9.174398073585072,15.870032,100.992541
Thailand,2000,5182,58262135,8.894284426755044,15.870032,100.992541
Thailand,2002,4902,58263389,8.41351676264489,15.870032,100.992541
Thailand,2003,4484,60158951,7.453587413783196,15.870032,100.992541
Thailand,2004,4296,60686373,7.07901920584379,15.870032,100.992541
Thailand,2005,3937,61182665,6.434829211836393,15.870032,100.992541
Thailand,2006,3608,61636512,5.853673225376543,15.870032,100.992541
Thailand,2007,3754,58941621,6.369013841679041,15.870032,100.992541
Thailand,2008,3778,59216773,6.379949140423441,15.870032,100.992541
Thailand,2009,3787,59483718,6.366448042134825,15.870032,100.992541
Thailand,2010,3761,59769764,6.292479254226268,15.870032,100.992541
Thailand,2011,3873,60261832,6.426953631280244,15.870032,100.992541
Thailand,2012,3985,60382255,6.59962103104629,15.870032,100.992541
Thailand,2013,3961,60766487,6.5183955755085865,15.870032,100.992541
Thailand,2014,3952,61139919,6.463862014602931,15.870032,100.992541
Thailand,2015,4205,61261276,6.864042466239195,15.870032,100.992541
Thailand,2016,4117,53442001,7.703678610387362,15.870032,100.992541
Trinidad and Tobago,1985,29,1008000,2.876984126984127,10.691803,-61.222503
Trinidad and Tobago,1986,104,1061600,9.796533534287867,10.691803,-61.222503
Trinidad and Tobago,1987,119,1078300,11.035889826578874,10.691803,-61.222503
Trinidad and Tobago,1988,164,1095600,14.968966776195693,10.691803,-61.222503
Trinidad and Tobago,1989,173,1070000,16.168224299065418,10.691803,-61.222503
Trinidad and Tobago,1990,170,1088500,15.617822691777675,10.691803,-61.222503
Trinidad and Tobago,1991,148,1102000,13.430127041742285,10.691803,-61.222503
Trinidad and Tobago,1992,163,1132600,14.391665195126256,10.691803,-61.222503
Trinidad and Tobago,1993,174,1148300,15.152834625097972,10.691803,-61.222503
Trinidad and Tobago,1994,148,1162900,12.726803680454037,10.691803,-61.222503
Trinidad and Tobago,1995,184,1149173,16.011514367288477,10.691803,-61.222503
Trinidad and Tobago,1996,146,1156185,12.627736910615518,10.691803,-61.222503
Trinidad and Tobago,1997,160,1162267,13.766200021165533,10.691803,-61.222503
Trinidad and Tobago,1998,171,1167924,14.64136365037451,10.691803,-61.222503
Trinidad and Tobago,1999,139,1173276,11.847169804888193,10.691803,-61.222503
Trinidad and Tobago,2000,166,1178363,14.087339809549349,10.691803,-61.222503
Trinidad and Tobago,2001,179,1183354,15.126496382316702,10.691803,-61.222503
Trinidad and Tobago,2002,156,1188800,13.122476446837146,10.691803,-61.222503
Trinidad and Tobago,2003,144,1194458,12.055677135571113,10.691803,-61.222503
Trinidad and Tobago,2004,168,1200116,13.998646797476244,10.691803,-61.222503
Trinidad and Tobago,2005,136,1205471,11.281897283302543,10.691803,-61.222503
Trinidad and Tobago,2006,141,1209301,11.659628165361642,10.691803,-61.222503
Trinidad and Tobago,2007,131,1213988,10.790880964226995,10.691803,-61.222503
Trinidad and Tobago,2008,199,1219336,16.32035796531883,10.691803,-61.222503
Trinidad and Tobago,2009,128,1225097,10.448152268759127,10.691803,-61.222503
Trinidad and Tobago,2010,160,1231002,12.99754183989953,10.691803,-61.222503
Trinidad and Tobago,2011,139,1237186,11.235174015871502,10.691803,-61.222503
Turkey,2009,1050,65962419,1.5918154851173665,38.963745,35.243322
Turkey,2010,1524,66975131,2.2754714731353043,38.963745,35.243322
Turkey,2011,1148,68034357,1.6873827439862479,38.963745,35.243322
Turkey,2012,1450,68976439,2.102167089257826,38.963745,35.243322
Turkey,2013,1810,69880352,2.590141503580291,38.963745,35.243322
Turkey,2014,1617,70931420,2.279666754169027,38.963745,35.243322
Turkey,2015,1532,71880464,2.131316236355959,38.963745,35.243322
Turkmenistan,1987,272,2859100,9.513483263964185,38.969719,59.556278
Turkmenistan,1988,270,2926300,9.226668489218467,38.969719,59.556278
Turkmenistan,1989,253,2999000,8.436145381793931,38.969719,59.556278
Turkmenistan,1990,298,3079800,9.675952983959997,38.969719,59.556278
Turkmenistan,1991,273,3162500,8.632411067193676,38.969719,59.556278
Turkmenistan,1992,271,3252900,8.331027698361462,38.969719,59.556278
Turkmenistan,1993,240,3331100,7.204827234246945,38.969719,59.556278
Turkmenistan,1994,234,3423100,6.835908971400193,38.969719,59.556278
Turkmenistan,1995,244,3818200,6.3904457597820965,38.969719,59.556278
Turkmenistan,1996,283,3913000,7.23230258113979,38.969719,59.556278
Turkmenistan,1997,333,4006400,8.31170127795527,38.969719,59.556278
Turkmenistan,1998,405,4099200,9.879976580796253,38.969719,59.556278
Turkmenistan,1999,442,3958754,11.165129230055719,38.969719,59.556278
Turkmenistan,2000,383,4026478,9.512035083763031,38.969719,59.556278
Turkmenistan,2001,445,4095981,10.864308208460928,38.969719,59.556278
Turkmenistan,2002,416,4143692,10.039356206976773,38.969719,59.556278
Turkmenistan,2003,377,4177740,9.024017770373456,38.969719,59.556278
Turkmenistan,2004,392,4211000,9.308952742816434,38.969719,59.556278
Turkmenistan,2005,468,4252530,11.005213367101467,38.969719,59.556278
Turkmenistan,2006,506,4287650,11.801336396394294,38.969719,59.556278
Turkmenistan,2007,354,4342657,8.151691464465188,38.969719,59.556278
Turkmenistan,2008,484,4412135,10.96974593932416,38.969719,59.556278
Turkmenistan,2009,165,4484467,3.6793670239963854,38.969719,59.556278
Turkmenistan,2010,178,4551185,3.9110693149146867,38.969719,59.556278
Turkmenistan,2011,130,4626095,2.8101454898786122,38.969719,59.556278
Turkmenistan,2012,138,4690058,2.9423943158059025,38.969719,59.556278
Turkmenistan,2013,101,4748055,2.127186816496439,38.969719,59.556278
Turkmenistan,2014,136,4811227,2.8267217489426297,38.969719,59.556278
Turkmenistan,2015,133,4886514,2.72177671035016,38.969719,59.556278
Ukraine,1987,10050,47374200,21.214078549083677,48.379433,31.16558
Ukraine,1988,9751,47549900,20.506878037598398,48.379433,31.16558
Ukraine,1989,10887,47761700,22.794414771668514,48.379433,31.16558
Ukraine,1990,10645,47971600,22.190212542420934,48.379433,31.16558
Ukraine,1991,10700,48200600,22.198893789703863,48.379433,31.16558
Ukraine,1992,11666,48487300,24.05990847087794,48.379433,31.16558
Ukraine,1993,12469,48680500,25.613952198518913,48.379433,31.16558
Ukraine,1994,13826,48619000,28.43744215224501,48.379433,31.16558
Ukraine,1995,14541,48415300,30.03389424417488,48.379433,31.16558
Ukraine,1996,15160,48174500,31.468930658335843,48.379433,31.16558
Ukraine,1997,14903,47923000,31.097802725205018,48.379433,31.16558
Ukraine,1998,14789,47675400,31.020190706318143,48.379433,31.16558
Ukraine,1999,14363,47415400,30.29184610907005,48.379433,31.16558
Ukraine,2000,14467,47125400,30.698943669443654,48.379433,31.16558
Ukraine,2001,13131,46805969,28.05411420923686,48.379433,31.16558
Ukraine,2002,12536,46060017,27.216663858374172,48.379433,31.16558
Ukraine,2003,12313,45697383,26.944650200209495,48.379433,31.16558
Ukraine,2004,11256,45322826,24.835168045346514,48.379433,31.16558
Ukraine,2005,10621,44939270,23.634117777169056,48.379433,31.16558
Ukraine,2006,10013,44560034,22.47080870719264,48.379433,31.16558
Ukraine,2007,10032,44198672,22.697514531658324,48.379433,31.16558
Ukraine,2008,9454,43856123,21.556853076137166,48.379433,31.16558
Ukraine,2009,9715,43557944,22.30362388087004,48.379433,31.16558
Ukraine,2010,9089,43296809,20.992309156085845,48.379433,31.16558
Ukraine,2011,8973,43074791,20.83120960470824,48.379433,31.16558
Ukraine,2012,9058,42915935,21.106379250504503,48.379433,31.16558
Ukraine,2014,7968,40464165,19.691497402701874,48.379433,31.16558
Ukraine,2015,7574,40345446,18.772874638689085,48.379433,31.16558
United Arab Emirates,2005,96,4280433,2.2427637577787105,23.424076,53.847818
United Arab Emirates,2006,90,4923879,1.8278272069642654,23.424076,53.847818
United Arab Emirates,2007,101,5695389,1.7733643830122932,23.424076,53.847818
United Arab Emirates,2008,100,6510358,1.536013841327927,23.424076,53.847818
United Arab Emirates,2009,124,7252480,1.7097599717613836,23.424076,53.847818
United Arab Emirates,2010,111,7839736,1.4158640035837942,23.424076,53.847818
United Kingdom,1985,5105,53006535,9.630887965040538,55.378051,-3.435973
United Kingdom,1986,4839,53119533,9.109643339673186,55.378051,-3.435973
United Kingdom,1987,4594,53239668,8.62890429744979,55.378051,-3.435973
United Kingdom,1988,4971,53310780,9.324568126746598,55.378051,-3.435973
United Kingdom,1989,4361,53425129,8.162825400009798,55.378051,-3.435973
United Kingdom,1990,4643,53557854,8.669130021527748,55.378051,-3.435973
United Kingdom,1991,4547,53903427,8.43545624659449,55.378051,-3.435973
United Kingdom,1992,4628,54076358,8.558268661510082,55.378051,-3.435973
United Kingdom,1993,4462,54283982,8.219735980311834,55.378051,-3.435973
United Kingdom,1994,4380,54497293,8.037096448074953,55.378051,-3.435973
United Kingdom,1995,4315,54746964,7.881715596137897,55.378051,-3.435973
United Kingdom,1996,4165,55012207,7.57104691327872,55.378051,-3.435973
United Kingdom,1997,4143,55266635,7.496385477422319,55.378051,-3.435973
United Kingdom,1998,4389,55527379,7.904208840831474,55.378051,-3.435973
United Kingdom,1999,4448,55833339,7.966566355632072,55.378051,-3.435973
United Kingdom,2000,4290,56133909,7.642439438878201,55.378051,-3.435973
United Kingdom,2001,4128,55571993,7.4282021881057965,55.378051,-3.435973
United Kingdom,2002,4117,55908944,7.363759186723327,55.378051,-3.435973
United Kingdom,2003,3979,56171771,7.083629248577546,55.378051,-3.435973
United Kingdom,2004,4183,56455011,7.409439704121216,55.378051,-3.435973
United Kingdom,2005,4047,56809024,7.123868207980479,55.378051,-3.435973
United Kingdom,2006,4122,57091129,7.220035883333118,55.378051,-3.435973
United Kingdom,2007,3897,57382757,6.79123869910956,55.378051,-3.435973
United Kingdom,2008,4259,57683372,7.383410248624162,55.378051,-3.435973
United Kingdom,2009,4246,58013559,7.318978654627964,55.378051,-3.435973
United Kingdom,2010,4188,58403529,7.170799559047194,55.378051,-3.435973
United Kingdom,2011,4393,58881852,7.460702832512809,55.378051,-3.435973
United Kingdom,2012,4444,59708630,7.442810193434349,55.378051,-3.435973
United Kingdom,2013,4824,60091793,8.027718527220514,55.378051,-3.435973
United Kingdom,2014,4788,60570482,7.9048405129085815,55.378051,-3.435973
United Kingdom,2015,4910,61082942,8.038250678888389,55.378051,-3.435973
United States,1985,29446,220723000,13.340703053148063,37.09024,-95.712891
United States,1986,30892,222953000,13.85583508631864,37.09024,-95.712891
United States,1987,30783,225148000,13.672339971929574,37.09024,-95.712891
United States,1988,30388,227353000,13.3659991291076,37.09024,-95.712891
United States,1989,30218,229487000,13.167630410437193,37.09024,-95.712891
United States,1990,30895,229952200,13.435400922452578,37.09024,-95.712891
United States,1991,30790,232955000,13.21714494215621,37.09024,-95.712891
United States,1992,30471,235565600,12.935250308194405,37.09024,-95.712891
United States,1993,31084,238092300,13.055441104143224,37.09024,-95.712891
United States,1994,31123,240614100,12.934819696767562,37.09024,-95.712891
United States,1995,31272,243164200,12.860445739956786,37.09024,-95.712891
United States,1996,30879,245997800,12.552551282978953,37.09024,-95.712891
United States,1997,30517,248486400,12.281155024983258,37.09024,-95.712891
United States,1998,30558,251332500,12.15839575064904,37.09024,-95.712891
United States,1999,29183,253748671,11.500749889641787,37.09024,-95.712891
United States,2000,29343,262246108,11.189107904701489,37.09024,-95.712891
United States,2001,30607,265427546,11.53120708880758,37.09024,-95.712891
United States,2002,31645,268759559,11.774464922380677,37.09024,-95.712891
United States,2003,31477,271041510,11.61335029457296,37.09024,-95.712891
United States,2004,32428,273584136,11.853026448872752,37.09024,-95.712891
United States,2005,32629,276106680,11.817533715591379,37.09024,-95.712891
United States,2006,33292,278980848,11.933435660070831,37.09024,-95.712891
United States,2007,34596,280658606,12.326719815604015,37.09024,-95.712891
United States,2008,36030,282355565,12.76050642033565,37.09024,-95.712891
United States,2009,36900,285162662,12.939983005208445,37.09024,-95.712891
United States,2010,38362,287839149,13.32758248253437,37.09024,-95.712891
United States,2011,39508,290313825,13.608721527471179,37.09024,-95.712891
United States,2012,40596,292827128,13.863469644110294,37.09024,-95.712891
United States,2013,41143,295322862,13.931532330876571,37.09024,-95.712891
United States,2014,42769,297749735,14.364076596071529,37.09024,-95.712891
United States,2015,44189,300078511,14.72581287235193,37.09024,-95.712891
Uruguay,1985,287,2737400,10.48440125666691,-32.522779,-55.765835
Uruguay,1986,262,2757600,9.501015375689004,-32.522779,-55.765835
Uruguay,1987,258,2778900,9.28424916333801,-32.522779,-55.765835
Uruguay,1988,268,2799600,9.572796113730533,-32.522779,-55.765835
Uruguay,1989,344,2820700,12.195554295033148,-32.522779,-55.765835
Uruguay,1990,315,2834000,11.115031757233591,-32.522779,-55.765835
Uruguay,1993,418,2896228,14.432565391951185,-32.522779,-55.765835
Uruguay,1994,406,2920296,13.902700274218779,-32.522779,-55.765835
Uruguay,1995,427,2943816,14.504982648372046,-32.522779,-55.765835
Uruguay,1996,393,2967278,13.244461759228491,-32.522779,-55.765835
Uruguay,1997,456,2991662,15.242363609257998,-32.522779,-55.765835
Uruguay,1998,521,3014887,17.28091301597705,-32.522779,-55.765835
Uruguay,1999,450,3034833,14.827834019203035,-32.522779,-55.765835
Uruguay,2000,555,3050169,18.195713089995994,-32.522779,-55.765835
Uruguay,2001,499,3061024,16.3017343215865,-32.522779,-55.765835
Uruguay,2002,675,3065257,22.020992040797882,-32.522779,-55.765835
Uruguay,2003,535,3065772,17.450743238570904,-32.522779,-55.765835
Uruguay,2004,520,3066489,16.957504168448022,-32.522779,-55.765835
Uruguay,2005,498,3070178,16.2205578959917,-32.522779,-55.765835
Uruguay,2006,528,3077445,17.15708972865478,-32.522779,-55.765835
Uruguay,2007,576,3087957,18.65310948306599,-32.522779,-55.765835
Uruguay,2008,523,3100791,16.86666402218015,-32.522779,-55.765835
Uruguay,2009,511,3114306,16.408150001958703,-32.522779,-55.765835
Uruguay,2010,547,3127306,17.491092972673606,-32.522779,-55.765835
Uruguay,2012,599,3151939,19.004174890440456,-32.522779,-55.765835
Uruguay,2013,546,3164670,17.252983723421398,-32.522779,-55.765835
Uruguay,2014,591,3177645,18.598679210547434,-32.522779,-55.765835
Uruguay,2015,630,3190795,19.74429570060126,-32.522779,-55.765835
Uzbekistan,1990,1459,17165700,8.499507739270756,41.377491,64.585262
Uzbekistan,1991,1393,17347800,8.029836636345818,41.377491,64.585262
Uzbekistan,1992,1344,18257000,7.3615599496083695,41.377491,64.585262
Uzbekistan,1993,1355,18509300,7.320644216691068,41.377491,64.585262
Uzbekistan,1994,1419,19144700,7.411973026477302,41.377491,64.585262
Uzbekistan,1995,1485,19599000,7.576917189652534,41.377491,64.585262
Uzbekistan,1996,1699,19854500,8.557254023017451,41.377491,64.585262
Uzbekistan,1997,1554,20364300,7.631001311117986,41.377491,64.585262
Uzbekistan,1998,1620,20861200,7.765612716430502,41.377491,64.585262
Uzbekistan,1999,1795,21329916,8.41541054357645,41.377491,64.585262
Uzbekistan,2000,1919,21789067,8.807169210136442,41.377491,64.585262
Uzbekistan,2001,1914,22231527,8.609395117123533,41.377491,64.585262
Uzbekistan,2002,1576,22632256,6.963512607846076,41.377491,64.585262
Uzbekistan,2003,1416,22982883,6.161106942066407,41.377491,64.585262
Uzbekistan,2004,1251,23300841,5.368904924933825,41.377491,64.585262
Uzbekistan,2005,1221,23600347,5.17365274332619,41.377491,64.585262
Uzbekistan,2009,1399,25288102,5.532245955034506,41.377491,64.585262
Uzbekistan,2010,1464,25651783,5.707205616077448,41.377491,64.585262
Uzbekistan,2011,1640,25978049,6.3130221980873165,41.377491,64.585262
Uzbekistan,2012,1835,26381830,6.95554478214741,41.377491,64.585262
Uzbekistan,2013,1950,26838924,7.265566980255989,41.377491,64.585262
Uzbekistan,2014,2095,27313507,7.670197752342824,41.377491,64.585262
